CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
244643460,09/30/2016,20:30:00,,,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,1049111,200950,40.71800852,-73.766019835,"(40.71800852, -73.766019835)"
753569812,09/30/2016,20:30:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1022302,183208,40.669466817,-73.862831471,"(40.669466817, -73.862831471)"
631960600,09/01/2012,17:00:00,,,09/28/2016,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
975465023,09/30/2016,20:30:00,09/30/2016,20:35:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,STREET,,,985037,163700,40.616003277,-73.997166734,"(40.616003277, -73.997166734)"
952319623,09/30/2016,20:30:00,09/30/2016,20:40:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,PARKING LOT/GARAGE (PRIVATE),,,1049144,179166,40.658216403,-73.766110611,"(40.658216403, -73.766110611)"
640366016,09/30/2016,20:20:00,09/30/2016,20:27:00,09/30/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1001108,231977,40.803391359,-73.939109432,"(40.803391359, -73.939109432)"
524482946,09/30/2016,20:20:00,09/30/2016,20:29:00,09/30/2016,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,7,,TRANSIT - NYC SUBWAY,,,987521,201066,40.718564066,-73.988201454,"(40.718564066, -73.988201454)"
928978147,09/30/2016,20:20:00,09/30/2016,20:45:00,09/30/2016,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,OPPOSITE OF,STREET,,,994549,173637,40.643272298,-73.962890162,"(40.643272298, -73.962890162)"
395476783,09/30/2016,20:20:00,09/30/2016,20:30:00,09/30/2016,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,STREET,,,1001951,187437,40.681138546,-73.936181675,"(40.681138546, -73.936181675)"
240376151,09/30/2016,20:20:00,09/30/2016,20:30:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,STATEN ISLAND,121,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARINER'S HARBOR,939367,169549,40.631943881,-74.161704881,"(40.631943881, -74.161704881)"
183404363,09/30/2016,20:20:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,996283,183521,40.670399527,-73.956624257,"(40.670399527, -73.956624257)"
291758538,09/30/2016,20:20:00,09/30/2016,20:25:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007501,243435,40.834825825,-73.915977882,"(40.834825825, -73.915977882)"
526778984,09/30/2016,20:20:00,,,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,,STREET,,,995737,187656,40.681749896,-73.958585458,"(40.681749896, -73.958585458)"
863402323,09/30/2016,20:20:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,CHAIN STORE,,,1007615,245357,40.840100856,-73.915559219,"(40.840100856, -73.915559219)"
993305720,09/30/2016,20:15:00,,,09/30/2016,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1052401,190729,40.689929651,-73.754254885,"(40.689929651, -73.754254885)"
153454561,09/30/2016,20:15:00,09/30/2016,20:20:00,09/30/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,,TOMPKINS,999105,192881,40.696086309,-73.946430731,"(40.696086309, -73.946430731)"
605696365,09/30/2016,20:15:00,09/30/2016,20:18:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1015129,182068,40.666365697,-73.888693916,"(40.666365697, -73.888693916)"
504220373,09/30/2016,20:15:00,09/30/2016,20:30:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100,INSIDE,FOOD SUPERMARKET,,,1036299,153335,40.587400679,-73.812605541,"(40.587400679, -73.812605541)"
378139497,09/30/2016,20:12:00,09/30/2016,20:22:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DRUG STORE,,,989163,220184,40.771037439,-73.982264048,"(40.771037439, -73.982264048)"
366191124,09/30/2016,20:10:00,09/30/2016,20:15:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,GROCERY/BODEGA,,,1007383,245479,40.840436321,-73.916397256,"(40.840436321, -73.916397256)"
315395760,09/30/2016,20:05:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,DEPARTMENT STORE,,,1003292,180090,40.660969895,-73.931367545,"(40.660969895, -73.931367545)"
910257941,09/30/2016,20:04:00,09/30/2016,20:10:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,DEPARTMENT STORE,,,985689,208934,40.740160295,-73.994808634,"(40.740160295, -73.994808634)"
733861154,09/30/2016,20:00:00,09/30/2016,20:33:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,,,1009690,257590,40.873671035,-73.908013649,"(40.873671035, -73.908013649)"
481648969,09/30/2016,20:00:00,,,09/30/2016,117,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSI",ATTEMPTED,FELONY,OTHER,BRONX,40,INSIDE,OTHER,,,1008596,231485,40.802023496,-73.912064166,"(40.802023496, -73.912064166)"
757509306,09/30/2016,20:00:00,09/30/2016,20:02:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,FRONT OF,STREET,,,986118,187963,40.682599797,-73.993266349,"(40.682599797, -73.993266349)"
857810835,09/30/2016,20:00:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,1001031,188116,40.683004039,-73.939496982,"(40.683004039, -73.939496982)"
238128518,09/30/2016,20:00:00,09/30/2016,22:15:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,GYM/FITNESS FACILITY,,,980417,196210,40.705235272,-74.013826065,"(40.705235272, -74.013826065)"
465634605,09/30/2016,20:00:00,09/30/2016,20:40:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,,STREET,,,995122,155693,40.594019059,-73.960854316,"(40.594019059, -73.960854316)"
516476051,09/30/2016,20:00:00,09/30/2016,20:06:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,LIQUOR STORE,,,955052,169049,40.630637077,-74.10519323,"(40.630637077, -74.10519323)"
974175454,09/30/2016,20:00:00,09/30/2016,20:30:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,988050,214940,40.756644557,-73.986285275,"(40.756644557, -73.986285275)"
181245319,09/30/2016,19:50:00,09/30/2016,19:53:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,CHAIN STORE,,,1006801,215734,40.758795944,-73.918600532,"(40.758795944, -73.918600532)"
751342953,09/30/2016,19:50:00,09/30/2016,19:50:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,REAR OF,RESIDENCE - APT. HOUSE,,,996518,160980,40.608528979,-73.955818097,"(40.608528979, -73.955818097)"
343334584,09/30/2016,19:48:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESTAURANT/DINER,,,982856,207287,40.735639693,-74.005031532,"(40.735639693, -74.005031532)"
255452601,09/30/2016,19:45:00,09/30/2016,20:00:00,09/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,RESIDENCE-HOUSE,,,1021872,216333,40.760388762,-73.864196416,"(40.760388762, -73.864196416)"
157418139,09/30/2016,19:37:00,09/30/2016,19:47:00,09/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,STREET,,,1007374,171501,40.637385239,-73.916684069,"(40.637385239, -73.916684069)"
425693219,09/30/2016,19:37:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,GROCERY/BODEGA,,,1017970,243163,40.834045498,-73.878146819,"(40.834045498, -73.878146819)"
131063970,09/30/2016,19:36:00,,,09/30/2016,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,84,,TRANSIT - NYC SUBWAY,,,989387,190637,40.689938022,-73.981477894,"(40.689938022, -73.981477894)"
963257873,09/30/2016,19:35:00,09/30/2016,19:35:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,,HIGHWAY/PARKWAY,,,992446,210982,40.745777864,-73.970422651,"(40.745777864, -73.970422651)"
661883212,09/30/2016,19:35:00,09/30/2016,19:40:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,1006443,196051,40.704771857,-73.919957701,"(40.704771857, -73.919957701)"
560437061,09/30/2016,19:30:00,09/30/2016,19:50:00,09/30/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,REAR OF,RESIDENCE-HOUSE,,,1034292,190948,40.690651669,-73.819552514,"(40.690651669, -73.819552514)"
666347637,09/30/2016,19:30:00,09/30/2016,19:35:00,09/30/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1020961,190378,40.689152486,-73.867626447,"(40.689152486, -73.867626447)"
197951514,09/30/2016,19:30:00,09/30/2016,19:31:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,,STREET,,,958816,155124,40.592427438,-74.091580207,"(40.592427438, -74.091580207)"
204916033,09/30/2016,19:30:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,998474,171931,40.63858426,-73.948750469,"(40.63858426, -73.948750469)"
722607463,09/30/2016,19:30:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,COMMERCIAL BUILDING,,,1005725,244225,40.836998644,-73.92239339,"(40.836998644, -73.92239339)"
988537370,09/30/2016,19:25:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,COMMERCIAL BUILDING,,,1007628,245100,40.839395431,-73.915513131,"(40.839395431, -73.915513131)"
640182885,09/30/2016,19:25:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,COMMERCIAL BUILDING,,,1007393,245220,40.839725416,-73.916362009,"(40.839725416, -73.916362009)"
795526159,09/30/2016,19:20:00,09/30/2016,19:30:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,GROCERY/BODEGA,,,1024315,196733,40.706580913,-73.855494588,"(40.706580913, -73.855494588)"
332004162,09/30/2016,19:20:00,09/30/2016,19:40:00,09/30/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,FRONT OF,STREET,,,986691,209691,40.742237852,-73.991192516,"(40.742237852, -73.991192516)"
454877141,09/30/2016,19:20:00,09/30/2016,19:30:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,938638,171465,40.637199163,-74.16434425,"(40.637199163, -74.16434425)"
602236922,09/30/2016,19:15:00,09/30/2016,19:30:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1001070,238491,40.821270547,-73.939230368,"(40.821270547, -73.939230368)"
483376646,09/30/2016,19:15:00,09/30/2016,19:20:00,09/30/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1016804,188923,40.685175113,-73.88262305,"(40.685175113, -73.88262305)"
338135554,09/30/2016,19:15:00,09/30/2016,19:20:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE-HOUSE,,,1037016,203805,40.725925194,-73.809629182,"(40.725925194, -73.809629182)"
562290270,09/30/2016,19:15:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,COMMERCIAL BUILDING,,,1005725,244225,40.836998644,-73.92239339,"(40.836998644, -73.92239339)"
837478079,09/30/2016,19:10:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,COMMERCIAL BUILDING,,,1005725,244225,40.836998644,-73.92239339,"(40.836998644, -73.92239339)"
936081159,09/30/2016,19:05:00,09/30/2016,19:10:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,COMMERCIAL BUILDING,,,1007628,245100,40.839395431,-73.915513131,"(40.839395431, -73.915513131)"
130344597,09/30/2016,19:02:00,09/30/2016,21:00:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,OPPOSITE OF,STREET,,,986713,189119,40.685772608,-73.991120647,"(40.685772608, -73.991120647)"
577078507,09/30/2016,19:00:00,09/30/2016,19:35:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,OTHER,,,990294,203411,40.724999066,-73.97819587,"(40.724999066, -73.97819587)"
505349368,09/30/2016,19:00:00,09/30/2016,19:40:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE-HOUSE,,,1009232,193261,40.697106528,-73.909908938,"(40.697106528, -73.909908938)"
599973301,09/30/2016,19:00:00,09/30/2016,19:05:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BRONX,43,FRONT OF,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1025622,237609,40.818768839,-73.850528931,"(40.818768839, -73.850528931)"
967212913,09/30/2016,19:00:00,,,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,,STREET,,,991195,211094,40.746086348,-73.974937308,"(40.746086348, -73.974937308)"
590281523,09/30/2016,19:00:00,09/30/2016,20:30:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,OPPOSITE OF,STREET,,,1020183,239283,40.823387291,-73.87017045,"(40.823387291, -73.87017045)"
195179636,09/30/2016,18:59:00,09/30/2016,19:00:00,09/30/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1017865,246792,40.844006441,-73.878508071,"(40.844006441, -73.878508071)"
407713711,09/30/2016,18:55:00,09/30/2016,19:45:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DEPARTMENT STORE,,,987004,191535,40.692403887,-73.990070406,"(40.692403887, -73.990070406)"
177361420,09/30/2016,18:54:00,09/30/2016,18:57:00,09/30/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,STREET,,,987735,211194,40.746362862,-73.987424215,"(40.746362862, -73.987424215)"
599645404,09/30/2016,18:50:00,09/30/2016,18:55:00,09/30/2016,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1019894,212168,40.7489651,-73.871358518,"(40.7489651, -73.871358518)"
219344895,09/30/2016,18:50:00,09/30/2016,19:00:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,,STREET,,,950529,161602,40.610180565,-74.121451048,"(40.610180565, -74.121451048)"
677830802,09/30/2016,18:50:00,09/30/2016,18:55:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,HOSPITAL,,,990485,190586,40.689797334,-73.977518653,"(40.689797334, -73.977518653)"
992033379,09/30/2016,18:45:00,09/30/2016,19:00:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE-HOUSE,,,999598,184355,40.672683545,-73.944672274,"(40.672683545, -73.944672274)"
398131829,09/30/2016,18:45:00,09/30/2016,18:50:00,09/30/2016,105,ROBBERY,387,"ROBBERY,CLOTHING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,,STREET,,,997370,169588,40.632154928,-73.952732883,"(40.632154928, -73.952732883)"
333369758,09/30/2016,18:45:00,,,09/30/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,STREET,,,1011288,255912,40.86906069,-73.902242259,"(40.86906069, -73.902242259)"
152091868,09/30/2016,18:44:00,09/30/2016,18:50:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,100,FRONT OF,RESIDENCE - APT. HOUSE,,,1038512,153021,40.586525543,-73.804640459,"(40.586525543, -73.804640459)"
853603794,09/30/2016,18:35:00,09/30/2016,18:50:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,COMMERCIAL BUILDING,,,1008461,244690,40.838267856,-73.912504143,"(40.838267856, -73.912504143)"
282420554,09/30/2016,18:34:00,,,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,CHAIN STORE,,,999501,227549,40.791240623,-73.944924059,"(40.791240623, -73.944924059)"
644859115,09/30/2016,18:30:00,09/30/2016,18:35:00,09/30/2016,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,999923,244407,40.837510383,-73.943360687,"(40.837510383, -73.943360687)"
869390877,09/30/2016,18:30:00,09/30/2016,18:35:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,CHAIN STORE,,,1018651,217294,40.763039576,-73.875818402,"(40.763039576, -73.875818402)"
768125046,09/30/2016,18:30:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,,STREET,,,986713,212638,40.750326623,-73.991112045,"(40.750326623, -73.991112045)"
399674476,09/30/2016,18:30:00,,,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE-HOUSE,,,1021037,248168,40.847770509,-73.867036104,"(40.847770509, -73.867036104)"
195711891,09/30/2016,18:30:00,09/30/2016,21:19:00,09/30/2016,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,BUS (NYC TRANSIT),,,1006189,161784,40.610717129,-73.920985283,"(40.610717129, -73.920985283)"
728437791,09/30/2016,18:30:00,09/30/2016,18:45:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,,STREET,,,996557,174864,40.646637587,-73.955652325,"(40.646637587, -73.955652325)"
628605099,09/30/2016,18:30:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,COMMERCIAL BUILDING,,,1008461,244690,40.838267856,-73.912504143,"(40.838267856, -73.912504143)"
150147795,09/30/2016,18:25:00,09/30/2016,18:30:00,09/30/2016,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,UPACA (SITE 6),1000868,231062,40.800880389,-73.93997859,"(40.800880389, -73.93997859)"
